id,name,email,phone_number,address,jobs_name_type,jobs_name_id,sub_contact_type,sub_contact_id,mail_allocation,landline_number,code
1059,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,507,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,248
1060,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,508,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,249
1061,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,509,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,25
1062,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,510,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,250
1063,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,512,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,252
1064,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,515,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,255
1065,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,516,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,256
1066,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,517,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,257
1067,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,518,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,258
1068,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,519,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,259
1069,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,521,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,260
1070,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,522,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,261
1071,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,523,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,262
1072,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,524,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,263
1073,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,525,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,264
1074,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,526,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,265
1075,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,527,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,266
1076,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,530,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,269
1077,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,531,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,27
1078,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,532,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,270
1079,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,533,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,271
1080,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,534,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,272
1081,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,536,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,274
1082,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,538,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,276
1083,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,474,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,218
1084,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,476,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,22
1085,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,477,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,220
1086,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,478,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,221
1087,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,481,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,224
1088,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,482,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,225
1089,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,483,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,226
1090,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,487,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,23
1091,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,488,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,230
1092,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,489,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,231
1093,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,490,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,232
1094,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,495,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,237
1095,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,496,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,238
1096,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,497,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,239
1097,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,499,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,240
1098,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,500,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,241
1099,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,501,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,242
1100,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,505,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,246
1101,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,506,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,247
1102,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,511,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,251
1103,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,514,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,254
1104,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,520,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,26
1105,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,528,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,267
1106,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,529,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,268
1107,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,535,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,273
1108,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,537,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,275
1109,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,825,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,534
1110,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,541,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,279
1111,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,542,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,28
1112,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,543,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,280
1113,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,545,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,282
1114,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,546,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,283
1115,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,547,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,284
1116,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,548,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,285
1117,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,549,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,286
1118,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,553,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,29
1119,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,554,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,290
1120,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,555,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,291
1121,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,556,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,292
1122,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,557,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,293
1123,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,558,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,294
1124,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,559,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,295
1125,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,561,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,297
1126,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,562,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,298
1127,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,569,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,303
1128,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,573,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,307
1129,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,574,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,308
1130,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,575,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,309
1131,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,577,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,310
1132,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,578,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,311
1133,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,579,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,312
1134,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,580,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,313
1135,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,582,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,315
1136,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,583,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,316
1137,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,584,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,317
1138,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,585,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,318
1139,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,587,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,32
1140,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,590,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,322
1141,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,591,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,323
1142,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,592,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,324
1143,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,594,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,326
1144,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,596,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,328
1145,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,598,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,33
1146,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,599,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,330
1147,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,601,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,332
1148,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,603,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,334
1149,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,604,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,335
1150,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,540,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,278
1151,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,544,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,281
1152,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,551,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,288
1153,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,552,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,289
1154,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,560,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,296
1155,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,563,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,299
1156,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,564,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,3
1157,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,565,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,30
1158,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,566,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,300
1159,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,567,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,301
1160,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,568,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,302
1161,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,570,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,304
1162,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,571,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,305
1163,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,572,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,306
1164,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,576,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,31
1165,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,581,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,314
1166,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,588,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,320
1167,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,589,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,321
1168,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,593,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,325
1169,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,595,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,327
1170,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,597,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,329
1171,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,600,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,331
1172,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,602,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,333
1173,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,605,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,336
1174,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,606,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,337
1175,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,607,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,338
1176,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,832,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,540
1177,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,609,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,34
1178,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,610,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,340
1179,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,611,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,341
1180,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,612,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,342
1181,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,613,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,343
1182,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,615,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,345
1183,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,620,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,35
1184,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,626,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,355
1185,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,631,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,36
1186,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,633,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,361
1187,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,634,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,362
1188,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,642,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,37
1189,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,664,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,39
1190,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,676,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,40
1191,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,614,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,344
1192,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,617,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,347
1193,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,618,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,348
1194,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,619,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,349
1195,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,621,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,350
1196,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,622,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,351
1197,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,623,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,352
1198,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,624,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,353
1199,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,627,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,356
1200,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,628,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,357
1201,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,629,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,358
1202,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,630,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,359
1203,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,632,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,360
1204,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,635,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,363
1205,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,636,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,364
1206,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,637,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,365
1207,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,639,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,367
1208,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,640,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,368
1209,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,641,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,369
1210,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,643,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,370
1211,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,644,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,371
1212,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,645,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,372
1213,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,646,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,373
1214,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,647,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,374
1215,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,648,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,375
1216,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,650,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,377
1217,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,651,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,378
1218,sasi,sasikumar.balu@adcltech.com,,,CfaTitle,6,Manufacturer,652,"purchase_order,excess_stock,rate_change,free_and_discounts,expiry,purchase_return,po_gr",,379
